year,county_fips,diabetes_percentage,diabetes_lower_limit,diabetes_upper_limit
2010,19005,7.2,5.2,9.6
2010,19007,7.1,5.1,9.4
2010,19009,7.9,5.7,10.7
2010,19011,7.7,5.7,10
2010,19013,8.5,7.3,10
2010,19015,7.6,5.7,9.8
2010,19017,7.7,5.8,10
2010,19019,8.3,6.3,11
2010,19021,7.4,5.5,9.6
2010,19023,6.5,4.7,8.7
2010,19025,8,5.8,10.8
2010,19027,6.5,4.7,8.5
2010,19029,6.6,4.8,8.9
2010,19031,8.4,6.2,10.9
2010,19033,8.3,6.5,10.6
2010,19035,7,5.2,9.4
2010,19037,7,5,9.3
2010,19039,7,5,9.5
2010,19041,7,5.1,9.4
2010,19043,6.5,4.7,8.6
2010,19045,7.7,5.8,10
2010,19047,6.7,5,8.9
2010,19049,7.6,6,9.5
2010,19051,8.3,6.1,11.2
2010,19053,7.1,5,9.6
2010,19055,6.9,4.8,9.2
2010,19057,9.8,7.8,12.1
2010,19059,6.7,4.8,8.9
2010,19061,7.9,6.2,9.8
2010,19063,7.5,5.4,10.1
2010,19065,7.3,5.6,9.6
2010,19067,8.4,6.2,11
2010,19069,7.5,5.4,10.1
2010,19071,7.7,5.5,10.4
2010,19073,6.9,4.8,9.4
2010,19075,7.9,5.7,10.6
2010,19077,7,5,9.3
2010,19079,7.7,5.7,10.2
2010,19081,7,5.1,9.6
2010,19083,6.6,4.8,8.9
2010,19085,7.3,5.4,9.8
2010,19087,7.9,5.9,10.2
2010,19089,7,5.1,9.5
2010,19091,8.2,5.9,11
2010,19093,7.3,5.1,10
2010,19095,7.2,5.4,9.6
2010,19097,7.5,5.5,9.9
2010,19099,8.7,6.6,11
2010,19101,8.3,6.1,11
2010,19103,6.2,5.1,7.5
2010,19105,7.4,5.4,9.6
2010,19107,6.6,4.7,9
2010,19109,7.8,5.7,10.3
2010,19111,8.1,6.2,10.4
2010,19113,8.1,7,9.2
2010,19115,7.7,5.6,10.1
2010,19117,7.1,5.1,9.6
2010,19119,7.1,5.1,9.7
2010,19121,8.7,6.4,11.4
2010,19123,7.9,5.9,10.3
2010,19125,7.1,5.3,9.2
2010,19127,7.7,6,9.6
2010,19129,6.9,5,9.3
2010,19131,6.5,4.6,8.6
2010,19133,7.1,5,9.5
2010,19135,7.5,5.4,10
2010,19137,7.9,5.7,10.5
2010,19139,7.6,5.9,9.8
2010,19141,7.5,5.5,9.8
2010,19143,6.9,4.9,9.5
2010,19145,8.8,6.5,11.6
2010,19147,7.7,5.5,10.4
2010,19149,7.5,5.5,9.9
2010,19151,8.6,6.2,11.5
2010,19153,7.7,7,8.6
2010,19155,8.9,7.3,10.8
2010,19157,6.7,4.9,8.9
2010,19159,7.5,5.2,10.2
2010,19161,7.2,5.1,9.8
2010,19163,7.5,6.5,8.7
2010,19165,8,5.9,10.6
2010,19167,6.5,4.9,8.4
2010,19169,6.4,5.1,8
2010,19171,8.8,6.7,11.3
2010,19173,7.6,5.5,10.2
2010,19175,8.8,6.4,11.7
2010,19177,8.1,5.9,10.8
2010,19179,8,6.2,10.1
2010,19181,7,5.3,8.9
2010,19183,7.3,5.4,9.6
2010,19185,7.3,5.2,9.8
2010,19187,8.5,6.7,10.7
2010,19189,8,5.8,10.6
2010,19191,6.7,5,8.9
2010,19193,8.7,7.2,10.3
2010,19195,7.8,5.6,10.5
2010,19197,6.8,4.8,9.2
2010,20001,9.9,7.9,12.2
2010,20003,7.1,5.4,9.3
2010,20005,9,7.2,11
2010,20007,9.5,7.2,12.3
2010,20009,10,8.2,12.1
2010,20011,8.2,6.4,10.3
2010,20013,9.5,7.4,11.8
2010,20015,8.5,7.3,9.9
2010,20017,8.2,6,10.7
2010,20019,8,5.9,10.6
2010,20021,10.2,8.2,12.3
2010,20023,7.8,5.7,10.6
2010,20025,8.1,5.9,10.8
2010,20027,7.6,5.8,9.8
2010,20029,9.5,7.4,11.9
2010,20031,8.9,6.9,11.3
2010,20033,8.1,5.9,10.9
2010,20035,9.7,8.1,11.6
2010,20037,9.6,8,11.3
2010,20039,9.9,7.3,13.1
2010,20041,8.6,6.7,10.6
2010,20043,8.4,6.4,10.9
2010,20045,6.8,5.8,7.7
2010,20047,8.4,6.1,11.2
2010,20049,9.7,7.1,13
2010,20051,7.3,5.8,9
2010,20053,8.5,6.4,10.9
2010,20055,9,7.3,11
2010,20057,9.8,8,11.9
2010,20059,9.9,8.1,11.9
2010,20061,9.4,7.6,11.4
2010,20063,9.5,6.9,12.6
2010,20065,8.6,6.4,11.5
2010,20067,9,6.8,11.8
2010,20069,8.1,5.9,10.7
2010,20071,8.4,6.1,11.3
2010,20073,8.6,6.5,11
2010,20075,7.9,5.6,10.8
2010,20077,9,6.7,11.5
2010,20079,7.5,6.1,9.1
2010,20081,9,6.6,11.9
2010,20083,8.4,6,11.4
2010,20085,9.2,7.3,11.2
2010,20087,9,7.2,10.9
2010,20089,9,6.7,11.9
2010,20091,6.5,6,7
2010,20093,8.6,6.3,11.3
2010,20095,9.1,6.9,11.6
2010,20097,7.8,5.5,10.5
2010,20099,9.7,7.8,11.7
2010,20101,8.1,5.9,10.8
2010,20103,9.1,7.8,10.5
2010,20105,8.2,6.1,10.8
2010,20107,8.5,6.4,10.7
2010,20109,9.8,7,13.1
2010,20111,8.2,6.7,9.9
2010,20115,7.5,5.9,9.5
2010,20117,8.4,6.5,10.5
2010,20113,7.9,6.4,9.6
2010,20119,9.1,6.7,11.9
2010,20121,7.7,6.3,9.3
2010,20123,8.2,6.1,10.6
2010,20125,10.4,8.7,12.3
2010,20127,8.4,6.3,10.9
2010,20129,8.5,6.2,11.4
2010,20131,9,7.1,11.3
2010,20133,10,8,12.4
2010,20135,8.7,6.4,11.5
2010,20137,7.9,5.8,10.5
2010,20139,9.7,7.9,11.9
2010,20141,9.1,6.8,11.9
2010,20143,8.2,6.2,10.7
2010,20145,8.6,6.5,11
2010,20147,8.3,6.2,10.7
2010,20149,9.4,7.7,11.3
2010,20151,7.9,6.1,10.2
2010,20153,8.4,6.1,11.2
2010,20155,9.9,8.5,11.4
2010,20157,7.9,6,10.2
2010,20159,9.4,7.2,11.9
2010,20161,8.5,7,10.1
2010,20163,9.1,6.7,12.1
2010,20165,7.6,5.5,10.3
2010,20167,9.5,7.1,12.4
2010,20169,9.2,7.8,10.8
2010,20171,7.3,5.3,9.7
2010,20173,9.5,8.9,10.1
2010,20175,8.4,6.5,10.6
2010,20177,9.4,8.6,10.3
2010,20179,7.8,5.5,10.7
2010,20181,9.8,7.3,12.6
2010,20183,7.9,5.8,10.3
2010,20185,8.9,6.6,11.6
2010,20187,8.5,6.1,11.7
2010,20189,9.4,7,12.4
2010,20191,10.5,8.7,12.6
2010,20193,7.9,5.7,10.4
2010,20195,7.5,5.4,10.1
2010,20197,8.3,6.3,10.6
2010,20199,8.6,6.2,11.6
2010,20201,8,6,10.3
2010,20203,9,6.7,11.9
2010,20205,9.5,7.3,12.2
2010,20207,9.2,6.8,12.2
2010,20209,12.9,11.9,14
2010,21001,11.1,8.4,14.1
2010,21003,9.7,7.3,12.7
2010,21005,11.7,8.7,15.3
2010,21007,11.7,8.7,15.2
2010,21009,11.9,9.6,14.6
2010,21011,11.7,9.3,14.5
2010,21013,12.9,10.2,16.2
2010,21015,10.1,8.4,12.1
2010,21017,12,8.7,15.8
2010,21019,13,10.9,15.3
2010,21021,10.9,8.2,14.4
2010,21023,11.2,8.8,13.9
2010,21025,13.4,10.4,16.5
2010,21027,11.6,9,14.6
2010,21029,11.6,8.9,14.8
2010,21031,11.8,8.7,15.4
2010,21033,10.4,7.9,13.4
2010,21035,10.3,8.2,12.8
2010,21037,9.5,7.6,11.8
2010,21039,10.6,7.8,14.1
2010,21041,11.9,8.6,15.7
2010,21043,11.3,9,13.9
2010,21045,11,8.4,14.1
2010,21047,11.3,9.2,13.5
2010,21049,10.4,7.6,13.7
2010,21051,13,10.3,16.3
2010,21053,9.8,7.2,13
2010,21055,10.7,7.9,14.1
2010,21057,11,8,14.5
2010,21059,10.2,8.5,12
2010,21061,12.1,9.1,15.8
2010,21063,10.4,7.7,13.6
2010,21065,11.8,8.6,15.7
2010,21067,9.9,8.3,11.5
2010,21069,11.7,9.6,14.1
2010,21071,15.4,13,17.8
2010,21073,10.2,7.9,12.7
2010,21075,11.1,8.3,14.2
2010,21077,11,7.9,14.7
2010,21079,11.1,8,15
2010,21081,10.6,7.9,13.9
2010,21083,10.1,8.1,12.5
2010,21085,11,8.6,13.9
2010,21087,11.2,8.4,14.3
2010,21089,13.2,10.9,15.7
2010,21091,10.1,7.5,13.4
2010,21093,10.9,9.2,12.8
2010,21095,13.4,10.7,16.3
2010,21097,11.5,8.4,15.3
2010,21099,11.4,8.7,14.3
2010,21101,9.8,8,12
2010,21103,11.3,8.2,14.9
2010,21105,11.4,8.4,15.2
2010,21107,10.6,8.5,13
2010,21109,10.5,7.9,13.7
2010,21111,11.5,10.5,12.5
2010,21113,10.8,8.3,14
2010,21115,14.4,11.6,17.7
2010,21117,10.1,8.3,12.1
2010,21119,13.4,10.6,16.3
2010,21121,12.8,10.1,16
2010,21123,11.5,8.8,14.6
2010,21125,10.8,8.7,13.1
2010,21127,12.9,10.2,16
2010,21129,11.3,8.6,14.5
2010,21131,13.3,10.3,16.6
2010,21133,15.2,12.7,18.2
2010,21135,12.2,10,14.5
2010,21137,11.1,8.3,14.5
2010,21139,11.5,8.4,15.2
2010,21141,9.8,7.7,12.5
2010,21143,10.5,7.7,13.9
2010,21151,10.7,8.3,13.5
2010,21153,11.5,8.7,14.8
2010,21155,10.3,7.9,13.2
2010,21157,8.6,6.6,10.8
2010,21159,12.1,9.2,15.7
2010,21161,12.3,10.3,14.5
2010,21145,8.8,7.3,10.6
2010,21147,12.6,9.6,16.2
2010,21149,10.9,8.1,14.3
2010,21163,10.5,8.1,13.3
2010,21165,12.9,10.2,16.1
2010,21167,9.9,7.3,13.1
2010,21169,11.4,8.5,14.8
2010,21171,10.5,7.8,13.8
2010,21173,10,8.1,12.2
2010,21175,13.2,10.9,15.9
2010,21177,10.7,8.4,13.2
2010,21179,9.2,7.2,11.5
2010,21181,11.9,8.5,15.9
2010,21183,12.2,9.6,15.2
2010,21185,10,7.4,12.9
2010,21187,11.1,8.2,14.8
2010,21189,11.9,8.8,15.6
2010,21191,9.7,7.2,12.8
2010,21193,14.5,12,17.4
2010,21195,13.3,11.4,15.5
2010,21197,12.2,9,16.1
2010,21199,10.8,9,12.7
2010,21201,11.8,8.7,15.5
2010,21203,11.2,8.5,14.4
2010,21205,10.7,8.6,13
2010,21207,11.2,8.5,14
2010,21209,10.3,7.7,13.2
2010,21211,10.7,8.1,14
2010,21213,11.8,8.9,15.2
2010,21215,10.2,7.2,14.1
2010,21217,11.6,9,14.6
2010,21219,10.4,7.7,13.5
2010,21221,9.5,7.2,12.2
2010,21223,10.6,7.7,14.2
2010,21225,11.1,8.6,14
2010,21227,9.4,7.8,11.3
2010,21229,11.7,8.9,15.1
2010,21231,11.1,8.4,14.2
2010,21233,11.8,8.9,15.1
2010,21235,13.1,10.3,16.1
2010,21237,10.1,7.7,12.9
2010,21239,9.4,7,12.4
2010,22001,9.1,7.3,11
2010,22003,12.3,9.7,15.2
2010,22005,10.6,8.6,12.8
2010,22007,10.6,8.6,12.9
2010,22009,12.6,10.4,15.3
2010,22011,11.7,9.6,14.2
2010,22013,11.8,9.3,14.5
2010,22015,10.7,8.9,12.6
2010,22017,11.9,10.5,13.4
2010,22019,11.7,10.3,13.1
2010,22021,11.8,9,15
2010,22023,10.5,7.7,13.5
2010,22025,10.9,8.5,13.8
2010,22027,13.7,10.8,17.1
2010,22029,11.2,8.9,14.1
2010,22031,11.7,9.3,14.6
2010,22033,11.8,10.7,13
2010,22035,14.8,12.1,17.9
2010,22037,12.1,9.6,15
2010,22039,11.3,9,14
2010,22041,12.4,10.2,14.8
2010,22043,12.5,9.9,15.6
2010,22045,11.6,9.6,13.7
2010,22047,12.5,9.9,15.5
2010,22049,9.7,7.7,12
2010,22053,12.1,9.9,14.9
2010,22051,10.7,9.6,12
2010,22055,7.8,6.7,9
2010,22057,10.9,9.2,12.6
2010,22059,10.7,8.3,13.7
2010,22061,10.2,8.3,12.3
2010,22063,10.3,8.5,12.4
2010,22065,12.3,9.9,15.1
2010,22067,13.1,10.5,15.9
2010,22069,11.5,9.3,14.3
2010,22071,11.6,10.4,13
2010,22073,11.4,9.9,12.9
2010,22075,10.7,8.5,13.4
2010,22077,12.4,9.8,15.5
2010,22079,12.7,11.2,14.3
2010,22081,11.7,9,14.8
2010,22083,10.5,8.7,12.6
2010,22085,11.8,9.2,14.6
2010,22087,11.7,9.6,14.2
2010,22089,10.3,8.5,12.2
2010,22091,12.9,9.9,16.4
2010,22093,12.1,9.7,15.1
2010,22095,12,9.9,14.4
2010,22097,13.4,11.3,15.7
2010,22099,12,9.7,14.5
2010,22101,11.6,9.7,13.4
2010,22103,9.4,8.1,10.7
2010,22105,11.3,9.6,13.2
2010,22107,11.6,9.1,14.6
2010,22109,13.1,11.3,15
2010,22111,12.1,9.6,14.8
2010,22113,11.4,9.8,13.1
2010,22115,12.4,10.1,14.8
2010,22117,14.8,12.3,17.7
2010,22119,11.4,9.2,13.8
2010,22121,12.5,9.8,15.8
2010,22123,13.7,11.2,16.8
2010,22125,12.5,9.7,16
2010,22127,11,8.7,13.8
2010,23001,9.1,8,10.2
2010,23003,11.5,10.2,12.9
2010,23005,6.6,6,7.3
2010,23007,7.6,6.5,8.9
2010,23009,7.3,6.3,8.5
2010,23011,8.3,7.4,9.4
2010,23013,7.9,6.8,9.1
2010,23015,7,6,8.1
2010,23017,8.7,7.4,10
2010,23019,9.5,8.5,10.5
2010,23021,9.5,8,11.3
2010,23023,7.6,6.4,8.9
2010,23025,9.5,8.2,11
2010,23027,8.5,7.3,9.8
2010,23029,9.4,8.2,10.6
2010,23031,7.7,7,8.6
2010,24001,10.7,9.1,12.5
2010,24003,8.7,7.8,9.9
2010,24510,12.2,11,13.6
2010,24005,8.8,8,9.6
2010,24009,8.7,7.3,10.3
2010,24011,10.5,8.8,12.4
2010,24013,7.7,6.3,9.3
2010,24015,9.6,8.2,11.1
2010,24017,9.9,8.6,11.3
2010,24019,11.4,9.5,13.3
2010,24021,8.3,7.3,9.4
2010,24023,9.3,7.8,11
2010,24025,9,7.8,10.5
2010,24027,7.4,6.3,8.6
2010,24029,8.5,6.9,10.4
2010,24031,6.6,5.9,7.3
2010,24033,11.4,10.4,12.5
2010,24035,7.6,6.4,8.9
2010,24039,9.9,8,11.9
2010,24037,9,7.7,10.5
2010,24041,7.3,6.1,8.8
2010,24043,10.3,8.9,11.7
2010,24045,10.3,8.8,12
2010,24047,9.2,7.7,11
2010,25001,6.2,5.3,7.2
2010,25003,7,5.8,8.4
2010,25005,9.8,9.2,10.4
2010,25007,6.6,5,8.5
2010,25009,8,7.4,8.6
2010,25011,7.1,5.7,8.6
2010,25013,9.4,8.7,10.2
2010,25015,6.3,5.3,7.5
2010,25017,8.2,7.7,8.7
2010,25019,7.3,5.3,9.8
2010,25021,7.1,6.4,7.8
2010,25023,8.3,7.5,9.1
2010,25025,9.2,8.5,9.8
2010,25027,8,7.5,8.6
2010,26001,9.8,7.1,13
2010,26003,8.8,6.5,11.4
2010,26005,8.1,6.4,10.1
2010,26007,9.3,6.9,12
2010,26009,7.5,5.5,9.9
2010,26011,8.3,6,11.2
2010,26013,10.3,7.9,13.3
2010,26015,8.3,6.4,10.6
2010,26017,9.5,7.5,11.9
2010,26019,8.7,6.4,11.7
2010,26021,9.5,7.9,11.4
2010,26023,10.1,7.6,13.1
2010,26025,10.8,8.7,12.9
2010,26027,8.1,6.1,10.6
2010,26029,8.4,6.2,10.9
2010,26031,8.5,6.7,10.5
2010,26033,10.4,8.6,12.6
2010,26035,9.9,7.4,12.8
2010,26037,8,6.1,10.2
2010,26039,8.3,5.8,11.3
2010,26041,9.1,7.3,11.2
2010,26043,8.6,6.3,11.3
2010,26045,8.8,6.9,10.9
2010,26047,7.8,6.3,9.6
2010,26049,11.3,9.8,12.7
2010,26051,9,6.7,11.8
2010,26053,8.6,6.3,11.4
2010,26055,7.9,6.1,10.1
2010,26057,9.8,7.4,12.9
2010,26059,10.4,7.8,13.5
2010,26061,8.7,6.4,11.2
2010,26063,8.2,6.1,10.9
2010,26065,9.1,7.6,10.7
2010,26067,9.4,7,12.2
2010,26069,8.9,6.7,11.8
2010,26071,9.4,6.7,12.7
2010,26073,8.7,7,10.6
2010,26075,8.8,7.1,10.8
2010,26077,9.6,8.1,11.4
2010,26079,10,7.3,13.3
2010,26081,9.2,8.2,10.4
2010,26083,9,6.5,12.5
2010,26085,9.9,7.3,13.2
2010,26087,8.4,6.5,10.6
2010,26089,7.9,5.9,10.2
2010,26091,10.2,8.2,12.4
2010,26093,7.4,5.9,9.2
2010,26095,10.5,8,13.5
2010,26097,9.5,7.4,11.9
2010,26099,9.7,8.6,11
2010,26101,8.6,6.4,11.3
2010,26103,8.5,6.9,10.3
2010,26105,9.4,7,12.3
2010,26107,9.5,7.2,12.2
2010,26109,9.1,6.8,11.9
2010,26111,8.6,6.7,10.9
2010,26113,10,7.3,13.2
2010,26115,9.7,7.8,11.8
2010,26117,7.9,6,10.2
2010,26119,9.5,6.9,12.9
2010,26121,10.7,9,12.6
2010,26123,11.3,8.7,14.4
2010,26125,8.2,7.3,9.1
2010,26127,9.6,7,12.6
2010,26129,9.2,6.8,12.3
2010,26131,9.9,7.1,13.3
2010,26133,9.4,7,12.3
2010,26135,10.6,7.6,14.2
2010,26137,9.4,6.8,12.7
2010,26139,8.1,6.8,9.6
2010,26141,9.6,6.9,12.8
2010,26143,11.4,8.5,14.9
2010,26145,10,8.5,11.7
2010,26151,8.8,6.6,11.3
2010,26153,8.7,6.6,11.3
2010,26155,9,6.8,11.5
2010,26147,8.9,7.2,11
2010,26149,8.7,6.6,11.1
2010,26157,9.2,7,11.7
2010,26159,10,7.8,12.5
2010,26161,8.2,7,9.8
2010,26163,12.2,11.4,13.1
2010,26165,8.9,6.5,11.8
2010,27001,7,5.2,9.3
2010,27003,8.2,7.1,9.4
2010,27005,6.7,5.1,8.6
2010,27007,7.7,6.2,9.4
2010,27009,8.9,6.7,11.6
2010,27011,6.3,4.5,8.5
2010,27013,6.5,4.8,8.4
2010,27015,6.9,5.1,8.9
2010,27017,7.1,5.4,9.2
2010,27019,6.7,5.3,8.5
2010,27021,7.8,6.1,10
2010,27023,7.3,5.4,9.6
2010,27025,7.4,5.7,9.7
2010,27027,8.2,6.4,10.4
2010,27029,7.8,5.8,10.3
2010,27031,7,5.2,9.4
2010,27033,7.1,5.2,9.6
2010,27035,6.9,5.3,8.8
2010,27037,6.3,5.4,7.2
2010,27039,6.7,4.8,8.9
2010,27041,6.6,5,8.7
2010,27043,6.6,4.7,8.7
2010,27045,6.3,4.6,8.5
2010,27047,7.9,6,10.2
2010,27049,7.1,5.4,9.1
2010,27051,6.7,4.8,9
2010,27053,6.6,6.1,7.1
2010,27055,6.8,5,9.1
2010,27057,7.1,5.4,9.4
2010,27059,7.7,5.8,10
2010,27061,7.4,5.8,9.5
2010,27063,6.5,4.7,8.7
2010,27065,6.7,4.9,9.1
2010,27067,6.5,5,8.3
2010,27069,7.4,5.2,10.2
2010,27071,8.4,6.3,10.8
2010,27073,7.4,5.3,9.7
2010,27075,7.1,5.2,9.6
2010,27077,6.7,4.8,9.1
2010,27079,6.5,4.9,8.4
2010,27081,6.3,4.4,8.6
2010,27083,7.1,5.3,9.3
2010,27087,9.4,6.9,12.2
2010,27089,7.4,5.3,9.9
2010,27091,6.2,4.5,8.3
2010,27085,6.8,5.1,8.9
2010,27093,9.4,7.2,12.1
2010,27095,7.2,5.4,9.4
2010,27097,7.1,5.3,9.2
2010,27099,8.1,6.1,10.6
2010,27101,6.8,5,9.1
2010,27103,7.1,5.3,9.3
2010,27105,7.5,5.6,9.7
2010,27107,7.8,5.8,10.4
2010,27109,6.9,5.6,8.4
2010,27111,6.6,5.2,8.4
2010,27113,8.3,6.1,10.9
2010,27115,6.4,4.8,8.3
2010,27117,6.9,5.1,9.4
2010,27119,7.2,5.5,9.2
2010,27121,6.7,4.7,9.2
2010,27123,7.1,6.4,7.8
2010,27125,6.7,4.7,9
2010,27127,6.9,5.1,9
2010,27129,7.4,5.4,9.9
2010,27131,7.4,5.8,9.2
2010,27133,6.6,4.7,8.9
2010,27135,6.9,5,9.3
2010,27139,6.6,5.3,8.1
2010,27141,7.2,5.6,9.1
2010,27143,7,5,9.3
2010,27137,7.2,6.2,8.4
2010,27145,7.2,5.9,8.7
2010,27147,6,4.5,7.7
2010,27149,6.6,4.8,8.9
2010,27151,7.5,5.6,9.7
2010,27153,7.6,5.6,10
2010,27155,6.9,4.9,9.4
2010,27157,6.6,4.8,8.7
2010,27159,7.7,5.6,10.2
2010,27161,8,5.9,10.5
2010,27163,6.7,5.6,7.9
2010,27165,7.5,5.5,10
2010,27167,6.9,4.9,9.6
2010,27169,7.2,5.5,9.2
2010,27171,5.8,4.5,7.3
2010,27173,7.5,5.4,10.2
2010,28001,13.2,11.4,15.5
2010,28003,11.6,9.4,14.1
2010,28005,11.8,9.6,14.2
2010,28007,12.6,10.4,14.9
2010,28009,12.7,9.8,16.1
2010,28011,13.4,11.4,15.8
2010,28013,13.1,10.5,15.9
2010,28015,11.9,9.6,14.8
2010,28017,12.5,9.9,15.4
2010,28019,12.3,9.8,15.3
2010,28021,14.2,11.1,17.8
2010,28023,11.8,9.7,14.4
2010,28025,13.4,11,16
2010,28027,14.6,12.2,17.4
2010,28029,12.8,10.3,15.7
2010,28031,11.7,9.3,14.3
2010,28033,10.8,9.5,12.2
2010,28035,11.5,9.8,13.5
2010,28037,12.2,9.7,15
2010,28039,9.9,8.1,11.9
2010,28041,13.8,10.9,17.1
2010,28043,12.7,10.5,15.2
2010,28045,10.4,8.7,12.3
2010,28047,11.6,10.1,13.3
2010,28049,13.1,11.6,14.7
2010,28051,14.8,12.3,17.8
2010,28053,13.9,11.1,17.5
2010,28055,13.7,10.4,17.5
2010,28057,12.3,9.8,15.3
2010,28059,11.9,10.3,13.6
2010,28061,14.1,11.6,16.8
2010,28063,16.7,13.4,20.5
2010,28065,11.9,9.6,14.5
2010,28067,12.1,10.3,14
2010,28069,13.8,10.8,17
2010,28071,10.4,8.6,12.6
2010,28073,9.8,8,11.7
2010,28075,14.7,13,16.6
2010,28077,14.7,12,17.8
2010,28079,14.2,11.6,17
2010,28081,11.3,9.7,13
2010,28083,14.1,12.1,16.4
2010,28085,12.4,10.5,14.5
2010,28087,13.3,11.4,15.4
2010,28089,11.1,9.4,13
2010,28091,12.3,10,14.8
2010,28093,13.7,11.2,16.3
2010,28095,12,10,14.3
2010,28097,14.2,11.7,17.1
2010,28099,14.2,11.8,16.9
2010,28101,12.2,10,14.7
2010,28103,15.2,12.2,18.6
2010,28105,11.6,9.8,13.6
2010,28107,12.8,10.8,15.1
2010,28109,12.2,10.5,14.1
2010,28111,13.5,10.6,16.9
2010,28113,14.2,12.2,16.3
2010,28115,11.9,9.6,14.7
2010,28117,11.2,8.8,13.8
2010,28119,16.3,12.9,20.3
2010,28121,11.5,9.9,13.3
2010,28123,12.9,10.7,15.4
2010,28125,13.9,10.6,17.8
2010,28127,12.2,9.6,15
2010,28129,11.1,8.9,13.6
2010,28131,11,9,13.2
2010,28133,13.8,11.5,16.6
2010,28135,13,10.5,15.8
2010,28137,13.5,11.2,16.1
2010,28139,10.9,8.5,13.7
2010,28141,10.1,7.8,12.7
2010,28143,14.9,11.8,18.5
2010,28145,11.1,8.7,13.9
2010,28147,13.2,10.8,16.1
2010,28149,10.8,8.8,13
2010,28151,12.6,10.8,14.4
2010,28153,11.6,9.3,14.1
2010,28155,11.5,9,14.4
2010,28157,15.9,12.8,19.5
2010,28159,14.6,12,17.4
2010,28161,13.9,11.1,17
2010,28163,12.9,10.3,15.8
2010,29001,9.3,7.1,12.1
2010,29003,8.3,6.2,10.7
2010,29005,8.3,6,11.1
2010,29007,9.5,7,12.4
2010,29009,8.3,6,11.1
2010,29011,9.7,7,13.1
2010,29013,9.4,6.9,12.6
2010,29015,10.4,7.7,13.6
2010,29017,9.9,7.2,13.3
2010,29019,7.5,6,9.2
2010,29021,11.2,9.4,13.3
2010,29023,9.2,7,12
2010,29025,9.3,6.7,12.5
2010,29027,9.6,7.3,12.6
2010,29029,8,5.9,10.7
2010,29031,9.8,7.6,12.3
2010,29033,8.8,6.7,11.5
2010,29035,10.2,7.3,13.9
2010,29037,9,7,11.3
2010,29039,8.4,5.9,11.4
2010,29041,8.7,6.5,11.6
2010,29043,8,6,10.4
2010,29045,9.7,7.1,13
2010,29047,9.8,8.2,11.5
2010,29049,9.8,7.2,12.9
2010,29051,8.7,6.7,11.2
2010,29053,10,7.2,13.4
2010,29055,8.5,6.1,11.4
2010,29057,9.1,6.4,12.5
2010,29059,9.3,6.7,12.4
2010,29061,9.1,6.6,12
2010,29063,9.3,7,12.3
2010,29065,8.4,6.1,11.1
2010,29067,9.9,7.2,13.3
2010,29069,11.1,8.4,14.4
2010,29071,9,6.8,11.8
2010,29073,8.5,6.1,11.5
2010,29075,9,6.6,12
2010,29077,8.7,7,10.5
2010,29079,7.8,5.7,10.5
2010,29081,9.6,7.1,12.4
2010,29083,8.5,6.1,11.4
2010,29085,9.2,6.6,12.8
2010,29087,8.9,6.5,12.1
2010,29089,9.3,6.8,12.5
2010,29091,8.8,6.7,11.6
2010,29093,9.4,6.7,12.6
2010,29095,9.5,8.4,10.6
2010,29097,9.2,7.2,11.5
2010,29099,9.2,7.1,11.6
2010,29101,10.8,8.6,13.2
2010,29103,8.7,6.3,11.9
2010,29105,8.8,6.6,11.8
2010,29107,8.3,6.2,11
2010,29109,10,7.5,13.2
2010,29111,9.7,7,12.9
2010,29113,12,8.9,15.8
2010,29115,8.5,6.3,11.1
2010,29117,9.6,7.2,12.4
2010,29121,8.7,6.6,11.3
2010,29123,9.4,6.7,12.7
2010,29125,9.2,6.6,12.5
2010,29127,7.7,5.8,9.8
2010,29119,9.8,7.2,13.1
2010,29129,9.6,6.9,13
2010,29131,8.8,6.4,11.6
2010,29133,10.4,7.7,13.5
2010,29135,9.7,7.1,12.9
2010,29137,10.4,7.5,13.5
2010,29139,9.6,6.9,13
2010,29141,9.3,6.9,12.2
2010,29143,10.7,8,13.9
2010,29145,10.7,8,13.8
2010,29147,8.5,6.5,10.7
2010,29149,10.5,7.6,13.9
2010,29151,9.5,6.9,12.6
2010,29153,8.9,6.3,11.9
2010,29155,10.1,7.6,13.1
2010,29157,9.8,7.2,12.8
2010,29159,9.5,7.1,12.3
2010,29161,9.2,6.9,11.9
2010,29163,9.7,7.4,12.5
2010,29165,8.5,6.5,10.8
2010,29167,9,6.6,11.9
2010,29169,10.3,7.8,13.3
2010,29171,8,5.8,10.8
2010,29173,10.2,7.5,13.2
2010,29175,10.1,7.7,12.9
2010,29177,9,6.6,12.2
2010,29179,9.6,6.9,13.1
2010,29181,9.7,6.9,13
2010,29195,10.6,8.2,13.6
2010,29197,9,6.4,12.3
2010,29199,9,6.4,12.2
2010,29201,9.3,7,12.1
2010,29203,10.4,7.4,14
2010,29205,9.4,6.8,12.7
2010,29183,7.3,5.7,9.2
2010,29185,9.1,6.6,12.2
2010,29187,9.5,7.2,12.2
2010,29510,11.9,10.7,13.2
2010,29189,8.8,7.7,9.9
2010,29186,8.8,6.4,11.7
2010,29207,8.9,6.5,11.9
2010,29209,8.6,6.3,11.2
2010,29211,9.7,7,13
2010,29213,9.6,7.1,12.6
2010,29215,8.6,6.2,11.3
2010,29217,9.3,6.8,12.5
2010,29219,9,6.5,12
