county_fips,year,adult_smoking_percent,adult_obesity_percent,physical_inactivity_percent,food_environment_index
37089,2013,18.5,23.6,23.4,NA
37091,2013,21.9,35.4,34.5,NA
37093,2013,20.1,33.6,28.7,NA
37095,2013,NA,32.2,30.8,NA
37097,2013,21,28.4,25.3,NA
37099,2013,24.2,33.1,24.7,NA
37101,2013,24,34.4,27.7,NA
37103,2013,NA,34.7,32.9,NA
37105,2013,22.1,30,24.2,NA
37107,2013,17.7,32.4,34.4,NA
37109,2013,19.4,27.5,23.5,NA
37111,2013,24,33.4,30.7,NA
37113,2013,21.7,25.4,25.1,NA
37115,2013,26.1,28.4,22.4,NA
37117,2013,12.9,35.5,29,NA
37119,2013,15,25.8,19.9,NA
37121,2013,23.5,28,25.9,NA
37123,2013,NA,32.5,28.3,NA
37125,2013,16.8,26.6,23.8,NA
37127,2013,23.5,33.4,29,NA
37129,2013,18.3,25.6,20.8,NA
37131,2013,26,34.2,33.3,NA
37133,2013,25.7,30,22.5,NA
37135,2013,12,22.7,16.3,NA
37137,2013,17.4,27.5,26.9,NA
37139,2013,34.6,33.3,26.2,NA
37141,2013,29.6,32.2,24.5,NA
37143,2013,NA,33.4,28.2,NA
37145,2013,25.6,33.2,28,NA
37147,2013,19.1,35.9,25.1,NA
37149,2013,23.4,22.1,25.1,NA
37151,2013,23.8,29.5,30.3,NA
37153,2013,27.9,31.6,30.5,NA
37155,2013,26,41.1,38.7,NA
37157,2013,29.3,33.2,30.9,NA
37159,2013,24.6,31.5,30.1,NA
37161,2013,26,30.6,31.2,NA
37163,2013,17.8,35.9,29,NA
37165,2013,25.9,36.1,28.8,NA
37167,2013,25.5,26.4,31.8,NA
37169,2013,36.4,27.8,26.2,NA
37171,2013,26.5,31.4,27.9,NA
37173,2013,28.2,32,29.6,NA
37175,2013,17.4,23.8,24.6,NA
37177,2013,NA,31.9,28.4,NA
37179,2013,17.8,28.3,22.3,NA
37181,2013,27.1,32.7,32.8,NA
37183,2013,14.2,26,18.1,NA
37185,2013,NA,36.5,31,NA
37187,2013,17.5,34.6,29.5,NA
37189,2013,19.6,24.9,20.6,NA
37191,2013,24,33,32,NA
37193,2013,28.1,29.8,31.8,NA
37195,2013,11.8,32.2,31.6,NA
37197,2013,25.1,30,28.8,NA
37199,2013,24.1,27.4,28.3,NA
38001,2013,11.1,30.2,29.2,NA
38003,2013,18,26.8,27.2,NA
38005,2013,33.7,33.2,33.5,NA
38007,2013,11.8,29.8,27.6,NA
38009,2013,23.3,31.5,27.9,NA
38011,2013,9.8,30,32,NA
38013,2013,20.1,29.1,32.9,NA
38015,2013,14.9,25.2,21.4,NA
38017,2013,16.6,28.2,21.8,NA
38019,2013,18.6,31.2,29.6,NA
38021,2013,17.4,29.1,30.4,NA
38023,2013,20.7,29.8,33.1,NA
38025,2013,14.1,30.6,32.9,NA
38027,2013,18.1,26.8,32.6,NA
38029,2013,12.9,31.7,31.9,NA
38031,2013,18.9,28.3,29.8,NA
38033,2013,18.2,30.2,32.4,NA
38035,2013,16.4,31,22.5,NA
38037,2013,8.7,37.2,32.4,NA
38039,2013,13.8,28.2,26.9,NA
38041,2013,13.3,26.9,31.6,NA
38043,2013,15.8,30.8,32.1,NA
38045,2013,25.4,26.6,28.3,NA
38047,2013,12.4,32.6,35,NA
38049,2013,17.5,32.6,38.5,NA
38051,2013,13.1,31.8,35.6,NA
38053,2013,25,33.6,29.6,NA
38055,2013,18.7,31.1,31.3,NA
38057,2013,17.5,32.2,28.7,NA
38059,2013,18.6,31,26.9,NA
38061,2013,25.8,34.8,34.4,NA
38063,2013,15.3,29.7,31.3,NA
38065,2013,14.4,29.6,26,NA
38067,2013,18.3,33,31.7,NA
38069,2013,19.8,31.6,34.2,NA
38071,2013,26,31.7,26.1,NA
38073,2013,12.9,31.4,30,NA
38075,2013,23.5,26.5,27.2,NA
38077,2013,19.9,32.4,29,NA
38079,2013,37.8,39.7,35.7,NA
38081,2013,19.4,30.2,31,NA
38083,2013,14.2,30.4,33,NA
38085,2013,NA,42.5,31.5,NA
38087,2013,NA,29.4,32.1,NA
38089,2013,18,29.3,27.8,NA
38091,2013,19.3,32.7,28.3,NA
38093,2013,18.2,30,28.2,NA
38095,2013,13,29.8,27.1,NA
38097,2013,13.7,32.3,31.6,NA
38099,2013,15.6,32.6,29.3,NA
38101,2013,17.7,30.1,27.6,NA
38103,2013,14.2,28.5,30.6,NA
38105,2013,31.1,30.4,31.7,NA
39001,2013,23.6,31.2,34.7,NA
39003,2013,22,36.8,27,NA
39005,2013,17.5,30.4,29.6,NA
39007,2013,28.4,31,31.9,NA
39009,2013,NA,32,28,NA
39011,2013,15.3,34.7,26.4,NA
39013,2013,21.7,30.9,30,NA
39015,2013,NA,34.2,33.2,NA
39017,2013,22.5,31.6,26.2,NA
39019,2013,NA,30.6,24.7,NA
39021,2013,20.8,33.9,26.7,NA
39023,2013,26.5,32.1,30.3,NA
39025,2013,25,29.9,24.7,NA
39027,2013,NA,29.1,32.6,NA
39029,2013,19.6,35.8,29.4,NA
39031,2013,26.5,31.5,30.8,NA
39033,2013,NA,34.2,28.6,NA
39035,2013,19.1,28.1,25.8,NA
39037,2013,19.1,31.8,32.1,NA
39039,2013,18,29.1,28.7,NA
39041,2013,11.1,25.9,21.4,NA
39043,2013,23.5,29.1,29.3,NA
39045,2013,22.2,31.1,27.8,NA
39047,2013,NA,30.2,31.4,NA
39049,2013,20.7,30.9,25.1,NA
39051,2013,NA,30.7,27.2,NA
39053,2013,NA,32.7,39.4,NA
39055,2013,17.7,24.4,21.1,NA
39057,2013,16.9,29.9,23,NA
39059,2013,28.9,30.5,32.2,NA
39061,2013,20.3,27.1,24.8,NA
39063,2013,22.2,30,25.2,NA
39065,2013,NA,31.1,26.7,NA
39067,2013,NA,32.1,30.6,NA
39069,2013,NA,33.4,29.7,NA
39071,2013,NA,32.2,34.5,NA
39073,2013,25.1,34.5,28.4,NA
39075,2013,11.1,30.7,26.9,NA
39077,2013,NA,32.1,32.7,NA
39079,2013,27.8,34.1,38.4,NA
39081,2013,28.5,36.5,33.3,NA
39083,2013,24.4,28.3,26.8,NA
39085,2013,23.5,28.9,25.5,NA
39087,2013,25.2,39.7,36.5,NA
39089,2013,22.8,32.3,25.8,NA
39091,2013,18.3,33,30.9,NA
39093,2013,21.1,32.1,28.2,NA
39095,2013,22,31.6,27.9,NA
39097,2013,23.1,31.4,33,NA
39099,2013,22.2,29.3,27.8,NA
39101,2013,27,31.8,31.1,NA
39103,2013,14.7,27.7,23.7,NA
39105,2013,NA,31.6,32.3,NA
39107,2013,14.5,27.9,27.3,NA
39109,2013,20,30.4,29.7,NA
39111,2013,NA,34,33,NA
39113,2013,20.9,31.1,25.5,NA
39115,2013,NA,35.6,31.4,NA
39117,2013,NA,30.3,32.3,NA
39119,2013,23.9,28.9,31.5,NA
39121,2013,NA,33.1,27.4,NA
39123,2013,24.1,33.7,25.6,NA
39125,2013,NA,30.4,30.5,NA
39127,2013,22.9,33.6,32.6,NA
39129,2013,20.7,33.6,30.3,NA
39131,2013,NA,32.5,36,NA
39133,2013,27.3,29.7,28.7,NA
39135,2013,21.5,30.5,29.6,NA
39137,2013,11,31.2,28,NA
39139,2013,22.3,29.7,28.1,NA
39141,2013,32.6,34.5,29.4,NA
39143,2013,22.8,32.1,27.4,NA
39145,2013,33.4,33.7,31.2,NA
39147,2013,18.5,30.3,29.5,NA
39149,2013,23.2,30.3,30.1,NA
39151,2013,22.5,32.1,27.1,NA
39153,2013,19.9,29,24.3,NA
39155,2013,25.4,29.7,30.7,NA
39157,2013,22.5,33.9,29.6,NA
39159,2013,22.4,34.4,26.3,NA
39161,2013,20.9,34.9,24.5,NA
39163,2013,NA,31.3,30.1,NA
39165,2013,17.2,26.7,22.1,NA
39167,2013,22.2,33.4,23.8,NA
39169,2013,17.6,32,24.2,NA
39171,2013,22.3,30.7,24.6,NA
39173,2013,14,29.9,25.2,NA
39175,2013,NA,32.7,31.9,NA
40001,2013,30.8,36.4,33.1,NA
40003,2013,22.6,31.3,33.5,NA
40005,2013,22.8,32,29.4,NA
40007,2013,NA,32.4,32.7,NA
40009,2013,29.2,34.8,33.7,NA
40011,2013,22.5,33.2,31.1,NA
40013,2013,28.7,32.8,31.6,NA
40015,2013,27.2,33.4,33.3,NA
40017,2013,21.5,32.5,29.6,NA
40019,2013,23.3,34.5,36,NA
40021,2013,27.9,36.4,31.4,NA
40023,2013,27.1,33.6,34.9,NA
40025,2013,NA,31.2,36.6,NA
40027,2013,21.1,29.8,25.8,NA
40029,2013,NA,32.4,32.9,NA
40031,2013,29.9,32.9,31.3,NA
40033,2013,NA,33.7,37.1,NA
40035,2013,22.2,34,34.2,NA
40037,2013,29.2,33.7,33.6,NA
40039,2013,18.6,31.2,34.8,NA
40041,2013,25.1,31,36.5,NA
40043,2013,NA,31.6,34.9,NA
40045,2013,NA,30.3,35,NA
40047,2013,22.9,32.1,29.9,NA
40049,2013,26.5,29,35.3,NA
40051,2013,26.5,37.5,28.8,NA
40053,2013,18.8,32.9,31.3,NA
40055,2013,NA,32.2,34.5,NA
40057,2013,NA,32,35.9,NA
40059,2013,NA,30.3,36.7,NA
40061,2013,16.8,32.4,35.1,NA
40063,2013,36.5,32.5,32.2,NA
40065,2013,24.8,34.5,33.2,NA
40067,2013,25.7,33.2,36,NA
40069,2013,24.2,30.1,34.3,NA
40071,2013,23.1,36.3,32.7,NA
40073,2013,19.4,35.5,31.6,NA
40075,2013,25.8,32,36.5,NA
40077,2013,NA,34,35.5,NA
40079,2013,25.7,31.7,38,NA
40081,2013,28.1,31.1,41.2,NA
40083,2013,21.4,32.8,30.4,NA
40085,2013,NA,29.1,33.2,NA
40087,2013,18.9,33.6,28.7,NA
40089,2013,23.9,33.6,38.8,NA
40091,2013,28.4,35.8,36.9,NA
40093,2013,14.4,30.4,34.6,NA
40095,2013,22,34.3,32.6,NA
40097,2013,29.2,34.7,38.3,NA
40099,2013,24.5,33.7,32.5,NA
40101,2013,32.1,32.1,36.3,NA
40103,2013,26.1,33.8,32.6,NA
40105,2013,26.8,32.6,30.4,NA
40107,2013,28.8,32.9,37.5,NA
40109,2013,24.2,29.7,30.2,NA
40111,2013,26.7,35.1,34.3,NA
40113,2013,27.4,31.9,35.1,NA
40115,2013,33.1,34.3,35.8,NA
40117,2013,26,34.9,38.8,NA
40119,2013,19,31.2,27.6,NA
40121,2013,28.1,32.1,35,NA
40123,2013,27.7,36.8,35.2,NA
40125,2013,30.6,34.4,35.2,NA
40127,2013,40.2,30.5,35.3,NA
40129,2013,16.1,33.3,35.9,NA
40131,2013,25,32.4,31.6,NA
40133,2013,28.8,36.4,35.9,NA
40135,2013,29.9,36.1,39.3,NA
40137,2013,20.2,30.8,30,NA
40139,2013,17.3,30.1,30.4,NA
40141,2013,NA,32.5,34.3,NA
40143,2013,23.9,29,28.5,NA
40145,2013,26.4,31.1,34.4,NA
40147,2013,22.6,31,30.2,NA
40149,2013,27,27.9,29.8,NA
40151,2013,15.3,29,31.1,NA
40153,2013,26.5,31.3,32.1,NA
41001,2013,23.9,26.1,20.3,NA
41003,2013,11.5,22.5,14.7,NA
41005,2013,15.4,26.4,17.1,NA
41007,2013,20.9,25.9,19.6,NA
41009,2013,19.8,28.2,19.4,NA
41011,2013,27.2,30.1,22,NA
41013,2013,21.8,27.6,19.9,NA
41015,2013,21.1,29.7,23.9,NA
41017,2013,12.4,20.1,15.7,NA
41019,2013,25.6,31.1,21.9,NA
41021,2013,2.1,27.2,19.4,NA
41023,2013,23.6,24.3,20,NA
41025,2013,9.6,26.1,20.9,NA
41027,2013,9.9,22.5,17.1,NA
41029,2013,19,23,14.5,NA
41031,2013,17.9,28.7,21.5,NA
41033,2013,23,25.1,22.2,NA
41035,2013,23.3,26.5,21.3,NA
41037,2013,NA,25.6,21.2,NA
41039,2013,17.5,27.1,17,NA
41041,2013,25.2,27.1,20.1,NA
41043,2013,20.5,29.1,20.7,NA
41045,2013,22.1,26.3,21.6,NA
41047,2013,15.2,30.4,19.1,NA
41049,2013,22.7,26.2,24.6,NA
41051,2013,14.7,24.3,16.1,NA
41053,2013,13.3,29.5,19.6,NA
41055,2013,NA,25.2,19.1,NA
41057,2013,20.3,26.6,20.2,NA
41059,2013,22.4,34.2,24.6,NA
41061,2013,14.4,27.6,18.9,NA
41063,2013,13.3,25.4,21.1,NA
41065,2013,14.5,32.9,20.4,NA
41067,2013,13,24.1,16.3,NA
41069,2013,NA,25.7,20.4,NA
41071,2013,18.9,27.4,19,NA
42001,2013,21,26.4,27.8,NA
42003,2013,19.8,28.6,25.6,NA
42005,2013,24.1,34.2,27.5,NA
42007,2013,20.4,31.3,28,NA
42009,2013,24.2,29.7,27.2,NA
42011,2013,18.3,29.2,24.3,NA
42013,2013,22.6,32.2,30.6,NA
42015,2013,21.9,34.1,28.8,NA
42017,2013,17.6,24.5,22.8,NA
42019,2013,18.7,26.9,23.3,NA
42021,2013,22.6,36.4,31,NA
42023,2013,NA,29.1,27.5,NA
42025,2013,33.2,30,27.4,NA
42027,2013,14.5,26.6,20,NA
42029,2013,13.3,21.2,18.7,NA
42031,2013,16.6,32.4,29.6,NA
42033,2013,21.5,29.2,24.7,NA
42035,2013,25.8,31.9,29.3,NA
42037,2013,23.3,35.6,28.3,NA
42039,2013,19.2,28.8,26.1,NA
42041,2013,16.3,27.5,23.4,NA
42043,2013,20,32.2,27.8,NA
42045,2013,20.6,26.6,24.2,NA
42047,2013,28.1,31.7,30.1,NA
42049,2013,25.6,29.4,29.4,NA
42051,2013,24.9,35.3,34.2,NA
42053,2013,NA,31.6,24.9,NA
42055,2013,19.8,31.3,25.8,NA
42057,2013,NA,29.9,27,NA
42059,2013,NA,28.2,34.4,NA
42061,2013,20.4,30.7,31.5,NA
42063,2013,21.4,29.4,30.2,NA
42065,2013,23.5,29.7,30.3,NA
42067,2013,17.1,30.7,27.7,NA
42069,2013,23.7,25.7,29.7,NA
42071,2013,15.5,29.6,22,NA
42073,2013,23.5,29.6,29,NA
42075,2013,20.8,31,23.8,NA
42077,2013,19.8,28.9,24.8,NA
42079,2013,25.6,29.9,31.2,NA
42081,2013,24.3,30.5,28.7,NA
42083,2013,32.5,32.2,28.6,NA
42085,2013,24.8,30.1,25.2,NA
42087,2013,18,30.7,29.8,NA
42089,2013,24.4,29.6,26.2,NA
42091,2013,15.6,25.3,21.4,NA
42093,2013,14.3,29.5,29.5,NA
42095,2013,17.7,30,24.5,NA
42097,2013,25.7,31.9,31,NA
42099,2013,17.4,31.8,26.9,NA
42101,2013,24.2,31.5,29.7,NA
42103,2013,19.8,31.3,24.8,NA
42105,2013,21.6,30.8,28.5,NA
42107,2013,24.7,32,33.1,NA
42109,2013,17.4,31.5,24.8,NA
42111,2013,23,31.6,28.1,NA
42113,2013,NA,33.6,29.9,NA
42115,2013,25.7,27.2,27,NA
42117,2013,19.5,31.7,27.2,NA
42119,2013,24.8,30.2,24.7,NA
42121,2013,24.5,31.8,28.6,NA
42123,2013,28.8,28.9,29.8,NA
42125,2013,21.8,29.3,25.7,NA
42127,2013,22.2,27.8,25.3,NA
42129,2013,18.4,28.3,28.6,NA
42131,2013,24.2,30.7,25.3,NA
42133,2013,20.9,31.9,23.2,NA
44001,2013,14.1,20.6,20,NA
44003,2013,19.8,27.1,25.5,NA
44005,2013,13.7,21.7,19.5,NA
44007,2013,17.7,27.1,27.5,NA
44009,2013,14.9,21.2,19.3,NA
45001,2013,20,32.6,32.3,NA
45003,2013,19.9,32.6,25.6,NA
45005,2013,24.1,34.7,35,NA
45007,2013,20.5,29.9,29.5,NA
45009,2013,20.7,41,33.8,NA
45011,2013,20.5,37.1,31.7,NA
45013,2013,16.3,21,17.5,NA
45015,2013,23,38,30,NA
45017,2013,16.6,39.5,33.5,NA
45019,2013,18.2,27.5,23.7,NA
45021,2013,27,30.7,31.2,NA
45023,2013,26,31.7,33.7,NA
45025,2013,24.7,34.8,33.2,NA
45027,2013,22.2,36.5,33,NA
45029,2013,24.6,34.1,33.4,NA
45031,2013,25.1,35.8,34.1,NA
45033,2013,20.7,38.6,37.9,NA
45035,2013,20.8,29.8,26.4,NA
45037,2013,21.2,35.8,25.8,NA
45039,2013,19.2,38.9,35.7,NA
45041,2013,21.4,34.5,33.4,NA
45043,2013,19.2,35.1,30.2,NA
45045,2013,19.8,28.1,24.5,NA
45047,2013,23.9,34.3,30.8,NA
45049,2013,18.1,41,30.5,NA
45051,2013,25.7,28.7,25.1,NA
45053,2013,28.7,39.8,30.4,NA
45055,2013,22,31.5,27.8,NA
45057,2013,21.1,32.5,31.8,NA
45059,2013,22.8,37,32.6,NA
45061,2013,16.5,38.3,35.2,NA
45063,2013,21.1,31.3,25.6,NA
45065,2013,20,34.1,26.1,NA
45067,2013,19,38.4,34.3,NA
45069,2013,25.4,42.7,33.3,NA
45071,2013,20.4,36.7,31,NA
45073,2013,19.9,30.6,25.5,NA
45075,2013,22,40.4,32.7,NA
45077,2013,21,28.3,26.9,NA
45079,2013,16.8,30.8,26.2,NA
45081,2013,22.7,33.2,32.3,NA
45083,2013,20.4,29.9,27.9,NA
45085,2013,23,36.6,32.2,NA
45087,2013,25.8,35.5,34.8,NA
45089,2013,19.8,41.6,32.1,NA
45091,2013,20.7,29.5,25.8,NA
46003,2013,10.2,29.8,36.2,NA
46005,2013,17.7,32.6,30.8,NA
46007,2013,24.1,36.8,29.1,NA
46009,2013,19.7,30.1,31.1,NA
46011,2013,13.7,27,22.1,NA
46013,2013,18,31.8,30.3,NA
46015,2013,15.3,34.5,34.2,NA
46017,2013,46.2,41.7,36.3,NA
46019,2013,18.5,31.3,31.8,NA
46021,2013,12.4,29.5,36.1,NA
46023,2013,18.8,34.9,30.3,NA
46025,2013,18.9,32.5,31,NA
46027,2013,13.4,32.1,22.8,NA
46029,2013,19.1,30,27.2,NA
46031,2013,35.2,42,31.7,NA
46033,2013,19.7,26.4,25.9,NA
46035,2013,15.4,28.1,28.1,NA
46037,2013,16.2,31.8,30.7,NA
46039,2013,20.5,32.9,28.2,NA
46041,2013,38.4,42.6,34,NA
46043,2013,13.7,31.3,34.5,NA
46045,2013,14.3,38.9,29.1,NA
46047,2013,21.2,31.9,23.7,NA
46049,2013,9.3,28.6,31.7,NA
46051,2013,20.6,32.5,31,NA
46053,2013,11.3,30.2,32,NA
46055,2013,NA,30.1,30,NA
46057,2013,20.8,30.3,29.6,NA
46059,2013,11.3,30.9,34.4,NA
46061,2013,19.1,29.8,26.8,NA
46063,2013,NA,30.9,31,NA
46065,2013,14.7,29.9,21.7,NA
46067,2013,9.6,31.3,29.8,NA
46069,2013,11.1,36.6,32.4,NA
46071,2013,21.9,33.8,31.4,NA
46073,2013,11.8,28.3,32.3,NA
46075,2013,NA,31.7,32.6,NA
46077,2013,14.2,27.1,31.3,NA
46079,2013,20.3,32.2,28,NA
46081,2013,21.5,23,24.6,NA
46083,2013,12.2,26.6,21.7,NA
46085,2013,23.6,36.6,33.2,NA
46087,2013,13.9,26.9,29.1,NA
46089,2013,15.6,28.7,28.8,NA
46091,2013,24.1,28.6,30.9,NA
46093,2013,18.7,26.2,27.4,NA
46095,2013,25.2,36.6,34.1,NA
46097,2013,14.5,30.7,36,NA
46099,2013,18,29.3,23.7,NA
46101,2013,13.8,32.7,27.9,NA
46103,2013,21.2,26.4,22.6,NA
46105,2013,14.2,29.3,33.2,NA
46107,2013,8.7,28,29.9,NA
46109,2013,24.9,36.4,30.5,NA
46111,2013,9.9,35.6,35,NA
46113,2013,47.8,41.6,31,NA
46115,2013,14.5,35.8,32.6,NA
46117,2013,18.2,33.4,31.8,NA
46119,2013,15.3,35.5,28.3,NA
46121,2013,38.5,41.7,30.7,NA
46123,2013,11.6,36.4,33.6,NA
46125,2013,14.5,31.4,32.4,NA
46127,2013,16.5,30.2,24.3,NA
46129,2013,23.8,32.2,33.1,NA
46135,2013,13.9,33.1,24.3,NA
46137,2013,35.4,44.2,34,NA
47001,2013,23.8,30.8,32.7,NA
47003,2013,NA,34.3,30.8,NA
47005,2013,28.3,33.4,32.1,NA
47007,2013,NA,32.9,35.7,NA
47009,2013,22.9,33.1,27.2,NA
47011,2013,22,29.4,30.8,NA
47013,2013,29.8,34.4,35.7,NA
47015,2013,NA,31.5,32.9,NA
47017,2013,22.5,36.8,34.5,NA
47019,2013,28.2,34.5,32.5,NA
47021,2013,NA,31.9,32.6,NA
47023,2013,20.8,36.1,29,NA
47025,2013,NA,30.4,35.6,NA
47027,2013,NA,32.3,30,NA
47029,2013,22.1,36.6,34.8,NA
47031,2013,25.2,33.1,26.6,NA
47033,2013,NA,34,33.3,NA
47035,2013,19.7,27.1,27.6,NA
47037,2013,18,30,26.6,NA
47039,2013,20.4,30.3,36.2,NA
47041,2013,29.6,32,30,NA
47043,2013,24.6,30.1,32.2,NA
47045,2013,33.2,35.7,35.2,NA
47047,2013,23.7,35.5,31.2,NA
47049,2013,23.9,35.3,33.9,NA
47051,2013,26.2,33.9,34.1,NA
47053,2013,30.4,36.7,38.5,NA
47055,2013,29.4,36.2,31.2,NA
47057,2013,NA,31.8,34,NA
47059,2013,28.9,32.1,34.3,NA
47061,2013,23.6,30.3,32.9,NA
47063,2013,22.9,32.6,33.6,NA
47065,2013,18.5,30.3,27.2,NA
47067,2013,NA,31.2,36.1,NA
47069,2013,NA,38.6,34.3,NA
47071,2013,22.2,29.9,35.5,NA
47073,2013,25.9,34.3,32.7,NA
47075,2013,16.8,36.3,33.6,NA
47077,2013,29.2,32.2,32.5,NA
47079,2013,28,33.8,34,NA
47081,2013,36.1,32.3,32.4,NA
47083,2013,NA,33.4,30.7,NA
47085,2013,NA,31.2,32.1,NA
47087,2013,NA,34.5,34.1,NA
47089,2013,28.5,32.1,32.3,NA
47091,2013,24,31.7,32.2,NA
47093,2013,18.6,30.6,27.8,NA
47095,2013,NA,35.1,37.1,NA
47097,2013,32.4,36,35.1,NA
47099,2013,27.1,29.7,33.2,NA
47101,2013,NA,31.6,37.2,NA
47103,2013,27,33.7,34.8,NA
47105,2013,23.6,30.6,30.3,NA
47107,2013,21.7,33.5,33.7,NA
47109,2013,25.3,36.6,33.7,NA
47111,2013,32.6,35.2,29.4,NA
47113,2013,20.5,34.4,29.2,NA
47115,2013,24.7,31.6,36.8,NA
47117,2013,25.3,30.8,33.5,NA
47119,2013,24.1,33.2,30.5,NA
47121,2013,NA,34.2,34.6,NA
47123,2013,40.2,33.7,32.1,NA
47125,2013,28.4,33.2,29.8,NA
47127,2013,NA,30.6,29.9,NA
47129,2013,NA,32.1,30,NA
47131,2013,26,32.1,36.7,NA
47133,2013,28.6,32.6,35.1,NA
47135,2013,NA,30.7,31.7,NA
47137,2013,NA,31.2,33.7,NA
47139,2013,NA,32.9,34.7,NA
47141,2013,18.3,32.4,28.7,NA
47143,2013,18.9,33.9,31.6,NA
47145,2013,15.5,34.9,35.4,NA
47147,2013,23.1,32.3,33.6,NA
47149,2013,19.2,29.5,26.8,NA
47151,2013,NA,31.9,37,NA
47153,2013,NA,35.6,31.7,NA
47155,2013,26.9,30.1,29.3,NA
47157,2013,19,34.1,28.5,NA
47159,2013,17.2,32.6,32.2,NA
47161,2013,NA,32.8,33.8,NA
47163,2013,25.3,34.6,30.5,NA
47165,2013,20.8,30.2,28.6,NA
47167,2013,23.5,35.8,32.8,NA
47169,2013,NA,32.8,35.6,NA
47171,2013,NA,32.5,31.9,NA
47173,2013,NA,31.9,32.4,NA
47175,2013,NA,33,34.3,NA
47177,2013,23.3,34.6,31.6,NA
47179,2013,25.9,29.4,29.3,NA
47181,2013,18.9,31.9,29.9,NA
47183,2013,24,31.7,35.6,NA
47185,2013,27.9,32.9,35.8,NA
47187,2013,13.5,24.3,18.8,NA
47189,2013,30.6,30,29.2,NA
48001,2013,21.3,32.6,31.8,NA
48003,2013,NA,29.7,27.5,NA
48005,2013,21.7,32,29.4,NA
48007,2013,13.3,27.5,28.7,NA
48009,2013,NA,28.4,28.7,NA
48011,2013,NA,28.7,28.6,NA
48013,2013,NA,29.9,28.6,NA
48015,2013,17.9,29.6,27,NA
48017,2013,NA,28.7,29.4,NA
48019,2013,NA,29.9,31,NA
48021,2013,NA,31.2,26.8,NA
48023,2013,NA,27.3,28.8,NA
48025,2013,6.4,28.6,25.3,NA
48027,2013,23,28.8,27.9,NA
48029,2013,16.3,28.3,22.4,NA
48031,2013,NA,29,25.9,NA
48033,2013,NA,27.8,28.2,NA
48035,2013,NA,27.2,26.5,NA
48037,2013,19.4,32.9,29.9,NA
48039,2013,17.7,27.3,25.7,NA
48041,2013,14.9,30.1,21.7,NA
48043,2013,NA,27.2,25.7,NA
48045,2013,NA,28.1,27.4,NA
48047,2013,NA,28.6,29.6,NA
48049,2013,23.7,30.8,28.3,NA
48051,2013,NA,32.5,32.4,NA
48053,2013,NA,27.9,27.8,NA
48055,2013,NA,32.4,25.1,NA
48057,2013,8.5,29.5,25.7,NA
48059,2013,NA,30.6,25.3,NA
48061,2013,13.5,27.2,22.9,NA
48063,2013,NA,31.1,27.6,NA
48065,2013,NA,31.2,27,NA
48067,2013,NA,30.4,34.1,NA
48069,2013,8.9,29.6,30.4,NA
48071,2013,NA,28.8,30,NA
48073,2013,NA,32.9,30.4,NA
48075,2013,NA,29.5,26,NA
48077,2013,NA,29.7,33.1,NA
48079,2013,NA,30.1,29.3,NA
48081,2013,NA,30.7,32.7,NA
48083,2013,NA,27.1,34.3,NA
48085,2013,11.5,24.6,21.7,NA
48087,2013,0,29.6,29.2,NA
48089,2013,13.3,28.9,30.6,NA
48091,2013,13.7,25.8,26,NA
48093,2013,NA,27.7,28.9,NA
48095,2013,NA,30.3,25.4,NA
48097,2013,12,33,28.2,NA
48099,2013,NA,29.9,26.9,NA
48101,2013,0.8,28.9,30.9,NA
48103,2013,NA,30.1,28.7,NA
48105,2013,2.1,30,27.3,NA
48107,2013,NA,27.8,31.1,NA
48109,2013,0.9,28.3,27.5,NA
48111,2013,NA,27.6,29.1,NA
48113,2013,15.9,30.7,24.8,NA
48115,2013,NA,31.1,29.1,NA
48117,2013,NA,30.4,28.4,NA
48119,2013,3.2,28.8,29.7,NA
48121,2013,11.5,29.9,23.8,NA
48123,2013,NA,28.2,26.4,NA
48125,2013,NA,30,27.8,NA
48127,2013,NA,29,27.1,NA
48129,2013,NA,29.8,29.3,NA
48131,2013,NA,30.2,27.2,NA
48133,2013,NA,28.9,28.9,NA
48135,2013,21.5,32.3,27.8,NA
48137,2013,NA,30.1,28.1,NA
48139,2013,18.9,30.1,25.2,NA
48141,2013,15.8,23.8,21.7,NA
48143,2013,11.5,28,25.6,NA
48145,2013,NA,30.5,30.3,NA
48147,2013,NA,29.6,32,NA
48149,2013,NA,28.5,28.1,NA
48151,2013,NA,30,30.3,NA
48153,2013,NA,28.3,30.4,NA
48155,2013,NA,28.9,30.5,NA
48157,2013,9.5,26,21,NA
48159,2013,8.4,27.1,31.7,NA
48161,2013,NA,31.6,28.9,NA
48163,2013,NA,28.6,29.6,NA
48165,2013,NA,30.8,29.4,NA
48167,2013,16.4,29.6,24.9,NA
48169,2013,NA,31.9,29.2,NA
48171,2013,10.6,27.3,28.5,NA
48173,2013,NA,29,28.5,NA
48175,2013,NA,29.2,27.2,NA
48177,2013,NA,31.5,29.3,NA
48179,2013,NA,30.7,38.8,NA
48181,2013,20.6,26.6,26.5,NA
48183,2013,17.6,32.3,30.2,NA
48185,2013,NA,33.5,26.5,NA
48187,2013,21.1,30,24.3,NA
48189,2013,NA,29.3,28.9,NA
48191,2013,NA,28,28.2,NA
48193,2013,NA,28.6,31.2,NA
48195,2013,2.4,28.1,29.8,NA
48197,2013,NA,29.5,28.6,NA
48199,2013,NA,30.3,30,NA
